group,group_zh,order_type,run_id,step,new_class_id,new_class,class_id,class_name,class_label,accuracy,is_forgotten_so_far,is_newly_forgotten,is_target_class
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),51,mushroom,mushroom (51),71.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),52,oak_tree,oak_tree (52),69.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),53,orange,orange (53),88.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),54,orchid,蘭花 / orchid (54),80.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),55,otter,otter (55),43.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),56,palm_tree,palm_tree (56),88.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),57,pear,pear (57),79.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),58,pickup_truck,皮卡車 / pickup_truck (58),0.0,True,False,True
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),59,pine_tree,pine_tree (59),70.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),60,plain,plain (60),86.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),61,plate,plate (61),68.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),62,poppy,罌粟花 / poppy (62),81.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),63,porcupine,porcupine (63),71.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),64,possum,possum (64),51.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),65,rabbit,rabbit (65),59.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),66,raccoon,raccoon (66),78.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),67,ray,ray (67),55.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),68,road,road (68),93.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),69,rocket,rocket (69),80.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),70,rose,玫瑰 / rose (70),70.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),71,sea,sea (71),80.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),72,seal,seal (72),44.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),73,shark,shark (73),56.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),74,shrew,shrew (74),47.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),75,skunk,skunk (75),92.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),76,skyscraper,skyscraper (76),88.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),77,snail,snail (77),66.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),78,snake,snake (78),61.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),79,spider,spider (79),73.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),80,squirrel,squirrel (80),56.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),81,streetcar,streetcar (81),82.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),82,sunflower,向日葵 / sunflower (82),90.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),83,sweet_pepper,sweet_pepper (83),66.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),84,table,table (84),70.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),85,tank,tank (85),79.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),86,telephone,telephone (86),67.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),87,television,television (87),77.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),88,tiger,tiger (88),81.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),89,tractor,tractor (89),88.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),90,train,火車 / train (90),0.0,True,True,True
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),91,trout,trout (91),76.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),92,tulip,鬱金香 / tulip (92),60.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),93,turtle,turtle (93),57.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),94,wardrobe,wardrobe (94),91.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),95,whale,whale (95),74.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),96,willow_tree,willow_tree (96),61.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),97,wolf,wolf (97),75.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),98,woman,woman (98),52.0,False,False,False
vehicles_1,車輛 1,official,vehicles1_official_seed1_k5,5,90,火車 / train (90),99,worm,worm (99),72.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),0,apple,apple (0),88.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),1,aquarium_fish,aquarium_fish (1),83.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),2,baby,baby (2),59.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),3,bear,bear (3),49.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),4,beaver,beaver (4),55.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),5,bed,bed (5),71.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),6,bee,bee (6),75.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),7,beetle,beetle (7),74.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),8,bicycle,腳踏車 / bicycle (8),84.0,False,False,True
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),9,bottle,bottle (9),79.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),10,bowl,bowl (10),48.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),11,boy,boy (11),48.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),12,bridge,bridge (12),77.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),13,bus,公車 / bus (13),65.0,False,False,True
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),14,butterfly,butterfly (14),50.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),15,camel,駱駝 / camel (15),75.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),16,can,can (16),80.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),17,castle,castle (17),80.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),18,caterpillar,caterpillar (18),64.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),19,cattle,牛 / cattle (19),63.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),20,chair,chair (20),84.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),21,chimpanzee,黑猩猩 / chimpanzee (21),85.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),22,clock,clock (22),65.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),23,cloud,cloud (23),81.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),24,cockroach,cockroach (24),77.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),25,couch,couch (25),56.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),26,crab,crab (26),63.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),27,crocodile,crocodile (27),57.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),28,cup,cup (28),75.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),29,dinosaur,dinosaur (29),64.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),30,dolphin,dolphin (30),66.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),31,elephant,大象 / elephant (31),66.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),32,flatfish,flatfish (32),62.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),33,forest,forest (33),59.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),34,fox,fox (34),75.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),35,girl,girl (35),50.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),36,hamster,hamster (36),83.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),37,house,house (37),78.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),38,kangaroo,袋鼠 / kangaroo (38),65.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),39,keyboard,keyboard (39),78.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),40,lamp,lamp (40),60.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),41,lawn_mower,lawn_mower (41),87.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),42,leopard,leopard (42),72.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),43,lion,lion (43),83.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),44,lizard,lizard (44),46.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),45,lobster,lobster (45),64.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),46,man,man (46),49.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),47,maple_tree,maple_tree (47),67.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),48,motorcycle,摩托車 / motorcycle (48),0.0,True,True,True
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),49,mountain,mountain (49),84.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),50,mouse,mouse (50),53.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),51,mushroom,mushroom (51),70.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),52,oak_tree,oak_tree (52),66.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),53,orange,orange (53),89.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),54,orchid,蘭花 / orchid (54),79.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),55,otter,otter (55),41.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),56,palm_tree,palm_tree (56),88.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),57,pear,pear (57),75.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),58,pickup_truck,皮卡車 / pickup_truck (58),87.0,False,False,True
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),59,pine_tree,pine_tree (59),68.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),60,plain,plain (60),86.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),61,plate,plate (61),65.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),62,poppy,罌粟花 / poppy (62),78.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),63,porcupine,porcupine (63),66.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),64,possum,possum (64),52.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),65,rabbit,rabbit (65),56.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),66,raccoon,raccoon (66),79.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),67,ray,ray (67),58.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),68,road,road (68),92.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),69,rocket,rocket (69),81.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),70,rose,玫瑰 / rose (70),72.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),71,sea,sea (71),77.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),72,seal,seal (72),43.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),73,shark,shark (73),55.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),74,shrew,shrew (74),51.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),75,skunk,skunk (75),92.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),76,skyscraper,skyscraper (76),89.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),77,snail,snail (77),65.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),78,snake,snake (78),61.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),79,spider,spider (79),73.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),80,squirrel,squirrel (80),55.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),81,streetcar,streetcar (81),74.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),82,sunflower,向日葵 / sunflower (82),92.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),83,sweet_pepper,sweet_pepper (83),69.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),84,table,table (84),71.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),85,tank,tank (85),71.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),86,telephone,telephone (86),67.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),87,television,television (87),78.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),88,tiger,tiger (88),81.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),89,tractor,tractor (89),84.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),90,train,火車 / train (90),84.0,False,False,True
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),91,trout,trout (91),77.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),92,tulip,鬱金香 / tulip (92),59.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),93,turtle,turtle (93),58.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),94,wardrobe,wardrobe (94),91.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),95,whale,whale (95),75.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),96,willow_tree,willow_tree (96),64.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),97,wolf,wolf (97),76.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),98,woman,woman (98),52.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,1,48,摩托車 / motorcycle (48),99,worm,worm (99),74.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),0,apple,apple (0),89.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),1,aquarium_fish,aquarium_fish (1),79.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),2,baby,baby (2),59.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),3,bear,bear (3),50.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),4,beaver,beaver (4),56.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),5,bed,bed (5),70.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),6,bee,bee (6),76.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),7,beetle,beetle (7),77.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),8,bicycle,腳踏車 / bicycle (8),2.0,True,True,True
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),9,bottle,bottle (9),83.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),10,bowl,bowl (10),45.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),11,boy,boy (11),46.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),12,bridge,bridge (12),80.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),13,bus,公車 / bus (13),65.0,False,False,True
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),14,butterfly,butterfly (14),52.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),15,camel,駱駝 / camel (15),75.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),16,can,can (16),76.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),17,castle,castle (17),82.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),18,caterpillar,caterpillar (18),64.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),19,cattle,牛 / cattle (19),65.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),20,chair,chair (20),86.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),21,chimpanzee,黑猩猩 / chimpanzee (21),85.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),22,clock,clock (22),68.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),23,cloud,cloud (23),82.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),24,cockroach,cockroach (24),78.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),25,couch,couch (25),56.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),26,crab,crab (26),65.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),27,crocodile,crocodile (27),56.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),28,cup,cup (28),74.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),29,dinosaur,dinosaur (29),63.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),30,dolphin,dolphin (30),66.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),31,elephant,大象 / elephant (31),66.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),32,flatfish,flatfish (32),62.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),33,forest,forest (33),59.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),34,fox,fox (34),75.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),35,girl,girl (35),49.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),36,hamster,hamster (36),83.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),37,house,house (37),77.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),38,kangaroo,袋鼠 / kangaroo (38),65.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),39,keyboard,keyboard (39),78.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),40,lamp,lamp (40),60.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),41,lawn_mower,lawn_mower (41),88.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),42,leopard,leopard (42),73.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),43,lion,lion (43),84.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),44,lizard,lizard (44),44.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),45,lobster,lobster (45),64.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),46,man,man (46),53.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),47,maple_tree,maple_tree (47),65.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),48,motorcycle,摩托車 / motorcycle (48),0.0,True,False,True
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),49,mountain,mountain (49),82.0,False,False,False
vehicles_1,車輛 1,random,vehicles1_random_seed1_k5,2,8,腳踏車 / bicycle (8),50,mouse,mouse (50),54.0,False,False,False
